date,product,sales,promotion,holiday
2022-12-28,Antibiotic_A,57,0,0
2022-12-29,Antibiotic_A,60,0,0
2022-12-30,Antibiotic_A,51,0,0
2022-12-31,Antibiotic_A,46,0,0
2023-01-01,Antibiotic_A,50,0,0
2023-01-02,Antibiotic_A,50,0,0
2023-01-03,Antibiotic_A,57,0,0
2023-01-04,Antibiotic_A,60,0,0
2023-01-05,Antibiotic_A,57,0,0
2023-01-06,Antibiotic_A,56,0,0
2023-01-07,Antibiotic_A,57,0,0
2023-01-08,Antibiotic_A,52,0,0
2023-01-09,Antibiotic_A,58,0,0
2023-01-10,Antibiotic_A,66,0,0
2023-01-11,Antibiotic_A,56,0,0
2023-01-12,Antibiotic_A,57,0,0
2023-01-13,Antibiotic_A,51,0,0
2023-01-14,Antibiotic_A,52,0,0
2023-01-15,Antibiotic_A,52,0,0
2023-01-16,Antibiotic_A,52,0,0
2023-01-17,Antibiotic_A,59,0,0
2023-01-18,Antibiotic_A,63,0,0
2023-01-19,Antibiotic_A,53,0,0
2023-01-20,Antibiotic_A,51,0,0
2023-01-21,Antibiotic_A,48,0,0
2023-01-22,Antibiotic_A,52,0,0
2023-01-23,Antibiotic_A,59,0,0
2023-01-24,Antibiotic_A,53,0,0
2023-01-25,Antibiotic_A,61,0,0
2023-01-26,Antibiotic_A,55,0,0
2023-01-27,Antibiotic_A,57,0,0
2023-01-28,Antibiotic_A,50,0,0
2023-01-29,Antibiotic_A,52,0,0
2023-01-30,Antibiotic_A,56,0,0
2023-01-31,Antibiotic_A,63,0,0
2023-02-01,Antibiotic_A,67,0,0
2023-02-02,Antibiotic_A,55,0,0
2023-02-03,Antibiotic_A,51,0,0
2023-02-04,Antibiotic_A,53,0,0
2023-02-05,Antibiotic_A,65,1,0
2023-02-06,Antibiotic_A,74,1,0
2023-02-07,Antibiotic_A,82,1,0
2023-02-08,Antibiotic_A,78,1,0
2023-02-09,Antibiotic_A,72,1,0
2023-02-10,Antibiotic_A,74,1,0
2023-02-11,Antibiotic_A,64,1,0
2023-02-12,Antibiotic_A,70,1,0
2023-02-13,Antibiotic_A,59,1,0
2023-02-14,Antibiotic_A,73,1,0
2023-02-15,Antibiotic_A,69,1,0
2023-02-16,Antibiotic_A,67,1,0
2023-02-17,Antibiotic_A,47,0,0
2023-02-18,Antibiotic_A,47,0,0
2023-02-19,Antibiotic_A,50,0,0
2023-02-20,Antibiotic_A,57,0,0
2023-02-21,Antibiotic_A,86,1,0
2023-02-22,Antibiotic_A,77,1,0
2023-02-23,Antibiotic_A,79,1,0
2023-02-24,Antibiotic_A,73,1,0
2023-02-25,Antibiotic_A,74,1,0
2023-02-26,Antibiotic_A,72,1,0
2023-02-27,Antibiotic_A,68,1,0
2023-02-28,Antibiotic_A,80,1,0
2023-03-01,Antibiotic_A,71,1,0
2023-03-02,Antibiotic_A,60,0,0
2023-03-03,Antibiotic_A,58,0,0
2023-03-04,Antibiotic_A,58,0,0
2023-03-05,Antibiotic_A,54,0,0
2023-03-06,Antibiotic_A,60,0,0
2023-03-07,Antibiotic_A,54,0,0
2023-03-08,Antibiotic_A,62,0,0
2023-03-09,Antibiotic_A,59,0,0
2023-03-10,Antibiotic_A,61,0,0
2023-03-11,Antibiotic_A,55,0,0
2023-03-12,Antibiotic_A,56,0,0
2023-03-13,Antibiotic_A,60,0,0
2023-03-14,Antibiotic_A,63,0,0
2023-03-15,Antibiotic_A,68,0,0
2023-03-16,Antibiotic_A,54,0,0
2023-03-17,Antibiotic_A,57,0,0
2023-03-18,Antibiotic_A,57,0,0
2023-03-19,Antibiotic_A,49,0,0
2023-03-20,Antibiotic_A,61,0,0
2023-03-21,Antibiotic_A,61,0,0
2023-03-22,Antibiotic_A,64,0,0
2023-03-23,Antibiotic_A,59,0,0
2023-03-24,Antibiotic_A,60,0,0
2023-03-25,Antibiotic_A,53,0,0
2023-03-26,Antibiotic_A,58,0,0
2023-03-27,Antibiotic_A,60,0,0
2023-03-28,Antibiotic_A,61,0,0
2023-03-29,Antibiotic_A,65,0,0
2023-03-30,Antibiotic_A,59,0,0
2023-03-31,Antibiotic_A,57,0,0
2023-04-01,Antibiotic_A,53,0,0
2023-04-02,Antibiotic_A,58,0,0
2023-04-03,Antibiotic_A,61,0,0
2023-04-04,Antibiotic_A,63,0,0
2023-04-05,Antibiotic_A,62,0,0
2023-04-06,Antibiotic_A,58,0,0
2023-04-07,Antibiotic_A,57,0,0
2023-04-08,Antibiotic_A,52,0,0
2023-04-09,Antibiotic_A,50,0,0
2023-04-10,Antibiotic_A,55,0,0
2023-04-11,Antibiotic_A,68,0,0
2023-04-12,Antibiotic_A,62,0,0
2023-04-13,Antibiotic_A,65,0,0
2023-04-14,Antibiotic_A,56,0,0
2023-04-15,Antibiotic_A,58,0,0
2023-04-16,Antibiotic_A,59,0,0
2023-04-17,Antibiotic_A,57,0,0
2023-04-18,Antibiotic_A,57,0,0
2023-04-19,Antibiotic_A,58,0,0
2023-04-20,Antibiotic_A,59,0,0
2023-04-21,Antibiotic_A,63,0,0
2023-04-22,Antibiotic_A,53,0,0
2023-04-23,Antibiotic_A,56,0,0
2023-04-24,Antibiotic_A,63,0,0
2023-04-25,Antibiotic_A,63,0,0
2023-04-26,Antibiotic_A,64,0,0
2023-04-27,Antibiotic_A,63,0,0
2023-04-28,Antibiotic_A,58,0,0
2023-04-29,Antibiotic_A,54,0,0
2023-04-30,Antibiotic_A,53,0,0
2023-05-01,Antibiotic_A,59,0,0
2023-05-02,Antibiotic_A,66,0,0
2023-05-03,Antibiotic_A,69,0,0
2023-05-04,Antibiotic_A,62,0,0
2023-05-05,Antibiotic_A,59,0,0
2023-05-06,Antibiotic_A,55,0,0
2023-05-07,Antibiotic_A,54,0,0
2023-05-08,Antibiotic_A,78,1,0
2023-05-09,Antibiotic_A,86,1,0
2023-05-10,Antibiotic_A,81,1,0
2023-05-11,Antibiotic_A,76,1,0
2023-05-12,Antibiotic_A,77,1,0
2023-05-13,Antibiotic_A,75,1,0
2023-05-14,Antibiotic_A,75,1,0
2023-05-15,Antibiotic_A,65,1,0
2023-05-16,Antibiotic_A,64,1,0
2023-05-17,Antibiotic_A,61,0,0
2023-05-18,Antibiotic_A,60,0,0
2023-05-19,Antibiotic_A,74,1,0
2023-05-20,Antibiotic_A,52,1,0
2023-05-21,Antibiotic_A,66,1,0
2023-05-22,Antibiotic_A,72,1,0
2023-05-23,Antibiotic_A,73,1,0
2023-05-24,Antibiotic_A,73,1,0
2023-05-25,Antibiotic_A,58,0,0
2023-05-26,Antibiotic_A,65,1,0
2023-05-27,Antibiotic_A,65,1,0
2023-05-28,Antibiotic_A,71,1,0
2023-05-29,Antibiotic_A,62,0,0
2023-05-30,Antibiotic_A,63,0,0
2023-05-31,Antibiotic_A,61,0,0
2023-06-01,Antibiotic_A,62,0,0
2023-06-02,Antibiotic_A,59,0,0
2023-06-03,Antibiotic_A,51,0,0
2023-06-04,Antibiotic_A,52,0,0
2023-06-05,Antibiotic_A,61,0,0
2023-06-06,Antibiotic_A,67,0,0
2023-06-07,Antibiotic_A,62,0,0
2023-06-08,Antibiotic_A,55,0,0
2023-06-09,Antibiotic_A,53,0,0
2023-06-10,Antibiotic_A,55,0,0
2023-06-11,Antibiotic_A,50,0,0
2023-06-12,Antibiotic_A,56,0,0
2023-06-13,Antibiotic_A,61,0,0
2023-06-14,Antibiotic_A,58,0,0
2023-06-15,Antibiotic_A,62,0,0
2023-06-16,Antibiotic_A,56,0,0
2023-06-17,Antibiotic_A,57,0,0
2023-06-18,Antibiotic_A,54,0,0
2023-06-19,Antibiotic_A,65,1,0
2023-06-20,Antibiotic_A,76,1,0
2023-06-21,Antibiotic_A,88,1,0
2023-06-22,Antibiotic_A,78,1,0
2023-06-23,Antibiotic_A,51,0,0
2023-06-24,Antibiotic_A,48,0,0
2023-06-25,Antibiotic_A,48,0,0
2023-06-26,Antibiotic_A,60,0,0
2023-06-27,Antibiotic_A,61,0,0
2023-06-28,Antibiotic_A,58,0,0
2023-06-29,Antibiotic_A,58,0,0
2023-06-30,Antibiotic_A,53,0,0
2023-07-01,Antibiotic_A,47,0,0
2023-07-02,Antibiotic_A,51,0,0
2023-07-03,Antibiotic_A,55,0,0
2023-07-04,Antibiotic_A,65,0,0
2023-07-05,Antibiotic_A,58,0,0
2023-07-06,Antibiotic_A,52,0,0
2023-07-07,Antibiotic_A,49,0,0
2023-07-08,Antibiotic_A,47,0,0
2023-07-09,Antibiotic_A,49,0,0
2023-07-10,Antibiotic_A,51,0,0
2023-07-11,Antibiotic_A,61,0,0
2023-07-12,Antibiotic_A,56,0,0
2023-07-13,Antibiotic_A,56,0,0
2023-07-14,Antibiotic_A,58,0,0
2023-07-15,Antibiotic_A,51,0,0
2023-07-16,Antibiotic_A,51,0,0
2023-07-17,Antibiotic_A,59,0,0
2023-07-18,Antibiotic_A,61,0,0
2023-07-19,Antibiotic_A,60,0,0
2023-07-20,Antibiotic_A,55,0,0
2023-07-21,Antibiotic_A,51,0,0
2023-07-22,Antibiotic_A,48,0,0
2023-07-23,Antibiotic_A,57,1,0
2023-07-24,Antibiotic_A,69,1,0
2023-07-25,Antibiotic_A,78,1,0
2023-07-26,Antibiotic_A,77,1,0
2023-07-27,Antibiotic_A,68,1,0
2023-07-28,Antibiotic_A,71,1,0
2023-07-29,Antibiotic_A,63,1,0
2023-07-30,Antibiotic_A,63,1,0
2023-07-31,Antibiotic_A,56,0,0
2023-08-01,Antibiotic_A,52,0,0
2023-08-02,Antibiotic_A,57,0,0
2023-08-03,Antibiotic_A,51,0,0
2023-08-04,Antibiotic_A,58,0,0
2023-08-05,Antibiotic_A,48,0,0
2023-08-06,Antibiotic_A,45,0,0
2023-08-07,Antibiotic_A,63,0,0
2023-08-08,Antibiotic_A,55,0,0
2023-08-09,Antibiotic_A,57,0,0
2023-08-10,Antibiotic_A,54,0,0
2023-08-11,Antibiotic_A,47,0,0
2023-08-12,Antibiotic_A,48,0,0
2023-08-13,Antibiotic_A,42,0,0
2023-08-14,Antibiotic_A,55,0,0
2023-08-15,Antibiotic_A,52,0,0
2023-08-16,Antibiotic_A,56,0,0
2023-08-17,Antibiotic_A,56,0,0
2023-08-18,Antibiotic_A,57,1,0
2023-08-19,Antibiotic_A,56,1,0
2023-08-20,Antibiotic_A,59,1,0
2023-08-21,Antibiotic_A,73,1,0
2023-08-22,Antibiotic_A,72,1,0
2023-08-23,Antibiotic_A,61,1,0
2023-08-24,Antibiotic_A,69,1,0
2023-08-25,Antibiotic_A,57,1,0
2023-08-26,Antibiotic_A,61,1,0
2023-08-27,Antibiotic_A,48,0,0
2023-08-28,Antibiotic_A,48,0,0
2023-08-29,Antibiotic_A,57,0,0
2023-08-30,Antibiotic_A,55,0,0
2023-08-31,Antibiotic_A,50,0,0
2023-09-01,Antibiotic_A,50,0,0
2023-09-02,Antibiotic_A,47,0,0
2023-09-03,Antibiotic_A,51,0,0
2023-09-04,Antibiotic_A,51,0,0
2023-09-05,Antibiotic_A,55,0,0
2023-09-06,Antibiotic_A,56,0,0
2023-09-07,Antibiotic_A,58,0,0
2023-09-08,Antibiotic_A,48,0,0
2023-09-09,Antibiotic_A,48,0,0
2023-09-10,Antibiotic_A,49,0,0
2023-09-11,Antibiotic_A,52,0,0
2023-09-12,Antibiotic_A,54,0,0
2023-09-13,Antibiotic_A,56,0,0
2023-09-14,Antibiotic_A,53,0,0
2023-09-15,Antibiotic_A,55,0,0
2023-09-16,Antibiotic_A,64,1,0
2023-09-17,Antibiotic_A,61,1,0
2023-09-18,Antibiotic_A,63,1,0
2023-09-19,Antibiotic_A,59,1,0
2023-09-20,Antibiotic_A,75,1,0
2023-09-21,Antibiotic_A,52,0,0
2023-09-22,Antibiotic_A,49,0,0
2023-09-23,Antibiotic_A,59,1,0
2023-09-24,Antibiotic_A,59,1,0
2023-09-25,Antibiotic_A,68,1,0
2023-09-26,Antibiotic_A,69,1,0
2023-09-27,Antibiotic_A,76,1,0
2023-09-28,Antibiotic_A,63,1,0
2023-09-29,Antibiotic_A,57,1,0
2023-09-30,Antibiotic_A,42,0,0
2023-10-01,Antibiotic_A,52,0,0
2023-10-02,Antibiotic_A,53,0,0
2023-10-03,Antibiotic_A,54,0,0
2023-10-04,Antibiotic_A,56,0,0
2023-10-05,Antibiotic_A,52,0,0
2023-10-06,Antibiotic_A,49,0,0
2023-10-07,Antibiotic_A,43,0,0
2023-10-08,Antibiotic_A,50,0,0
2023-10-09,Antibiotic_A,51,0,0
2023-10-10,Antibiotic_A,56,0,0
2023-10-11,Antibiotic_A,53,0,0
2023-10-12,Antibiotic_A,55,0,0
2023-10-13,Antibiotic_A,46,0,0
2023-10-14,Antibiotic_A,44,0,0
2023-10-15,Antibiotic_A,47,0,0
2023-10-16,Antibiotic_A,74,1,0
2023-10-17,Antibiotic_A,69,1,0
2023-10-18,Antibiotic_A,68,1,0
2023-10-19,Antibiotic_A,66,1,0
2023-10-20,Antibiotic_A,62,1,0
2023-10-21,Antibiotic_A,55,1,0
2023-10-22,Antibiotic_A,66,1,0
2023-10-23,Antibiotic_A,52,0,0
2023-10-24,Antibiotic_A,58,0,0
2023-10-25,Antibiotic_A,55,0,0
2023-10-26,Antibiotic_A,52,0,0
2023-10-27,Antibiotic_A,51,0,0
2023-10-28,Antibiotic_A,47,0,0
2023-10-29,Antibiotic_A,48,0,0
2023-10-30,Antibiotic_A,56,0,0
2023-10-31,Antibiotic_A,57,0,0
2023-11-01,Antibiotic_A,51,0,0
2023-11-02,Antibiotic_A,56,0,0
2023-11-03,Antibiotic_A,52,0,0
2023-11-04,Antibiotic_A,51,0,0
2023-11-05,Antibiotic_A,45,0,0
2023-11-06,Antibiotic_A,53,0,0
2023-11-07,Antibiotic_A,68,1,0
2023-11-08,Antibiotic_A,71,1,0
2023-11-09,Antibiotic_A,74,1,0
2023-11-10,Antibiotic_A,65,1,0
2023-11-11,Antibiotic_A,64,1,0
2023-11-12,Antibiotic_A,58,1,0
2023-11-13,Antibiotic_A,57,1,0
2023-11-14,Antibiotic_A,56,0,0
2023-11-15,Antibiotic_A,58,0,0
2023-11-16,Antibiotic_A,53,0,0
2023-11-17,Antibiotic_A,41,0,0
2023-11-18,Antibiotic_A,49,0,0
2023-11-19,Antibiotic_A,50,0,0
2023-11-20,Antibiotic_A,55,0,0
2023-11-21,Antibiotic_A,56,0,0
2023-11-22,Antibiotic_A,57,0,0
2023-11-23,Antibiotic_A,60,0,0
2023-11-24,Antibiotic_A,46,0,0
2023-11-25,Antibiotic_A,48,0,0
2023-11-26,Antibiotic_A,50,0,0
2023-11-27,Antibiotic_A,55,0,0
2023-11-28,Antibiotic_A,58,0,0
2023-11-29,Antibiotic_A,56,0,0
2023-11-30,Antibiotic_A,59,0,0
2023-12-01,Antibiotic_A,52,0,0
2023-12-02,Antibiotic_A,44,0,0
2023-12-03,Antibiotic_A,51,0,0
2023-12-04,Antibiotic_A,56,0,0
2023-12-05,Antibiotic_A,64,0,0
2023-12-06,Antibiotic_A,60,0,0
2023-12-07,Antibiotic_A,52,0,0
2023-12-08,Antibiotic_A,48,0,0
2023-12-09,Antibiotic_A,53,0,0
2023-12-10,Antibiotic_A,48,0,0
2023-12-11,Antibiotic_A,50,0,0
2023-12-12,Antibiotic_A,62,0,0
2023-12-13,Antibiotic_A,58,0,0
2023-12-14,Antibiotic_A,60,0,0
2023-12-15,Antibiotic_A,50,0,0
2023-12-16,Antibiotic_A,55,0,0
2023-12-17,Antibiotic_A,54,0,0
2023-12-18,Antibiotic_A,53,0,0
2023-12-19,Antibiotic_A,54,0,0
2023-12-20,Antibiotic_A,67,0,0
2023-12-21,Antibiotic_A,57,0,0
2023-12-22,Antibiotic_A,51,0,0
2023-12-23,Antibiotic_A,55,0,0
2023-12-24,Antibiotic_A,55,0,0
2023-12-25,Antibiotic_A,60,0,0
2023-12-26,Antibiotic_A,60,0,0
2023-12-27,Antibiotic_A,67,0,0
2023-12-28,Antibiotic_A,55,0,0
2023-12-29,Antibiotic_A,53,0,0
2023-12-30,Antibiotic_A,53,0,0
2023-12-31,Antibiotic_A,56,0,0
2024-01-01,Antibiotic_A,59,0,0
2024-01-02,Antibiotic_A,61,0,0
2024-01-03,Antibiotic_A,60,0,0
2024-01-04,Antibiotic_A,63,0,0
2024-01-05,Antibiotic_A,57,0,0
2024-01-06,Antibiotic_A,50,0,0
2024-01-07,Antibiotic_A,51,0,0
2024-01-08,Antibiotic_A,56,0,0
2024-01-09,Antibiotic_A,59,0,0
2024-01-10,Antibiotic_A,66,0,0
2024-01-11,Antibiotic_A,61,0,0
2024-01-12,Antibiotic_A,57,0,0
2024-01-13,Antibiotic_A,54,0,0
2024-01-14,Antibiotic_A,55,0,0
2024-01-15,Antibiotic_A,53,0,0
2024-01-16,Antibiotic_A,64,0,0
2024-01-17,Antibiotic_A,61,0,0
2024-01-18,Antibiotic_A,60,0,0
2024-01-19,Antibiotic_A,55,0,0
2024-01-20,Antibiotic_A,54,0,0
2024-01-21,Antibiotic_A,56,0,0
2024-01-22,Antibiotic_A,56,0,0
2024-01-23,Antibiotic_A,63,0,0
2024-01-24,Antibiotic_A,62,0,0
2024-01-25,Antibiotic_A,65,0,0
2024-01-26,Antibiotic_A,54,0,0
2024-01-27,Antibiotic_A,51,0,0
2024-01-28,Antibiotic_A,54,0,0
2024-01-29,Antibiotic_A,57,0,0
2024-01-30,Antibiotic_A,63,0,0
2024-01-31,Antibiotic_A,63,0,0
2024-02-01,Antibiotic_A,62,0,0
2024-02-02,Antibiotic_A,61,0,0
2024-02-03,Antibiotic_A,55,0,0
2024-02-04,Antibiotic_A,56,0,0
2024-02-05,Antibiotic_A,57,0,0
2024-02-06,Antibiotic_A,63,0,0
2024-02-07,Antibiotic_A,64,0,0
2024-02-08,Antibiotic_A,64,0,0
2024-02-09,Antibiotic_A,56,0,0
2024-02-10,Antibiotic_A,53,0,0
2024-02-11,Antibiotic_A,57,0,0
2024-02-12,Antibiotic_A,76,1,0
2024-02-13,Antibiotic_A,79,1,0
2024-02-14,Antibiotic_A,86,1,0
2024-02-15,Antibiotic_A,83,1,0
2024-02-16,Antibiotic_A,60,0,0
2024-02-17,Antibiotic_A,57,0,0
2024-02-18,Antibiotic_A,57,0,0
2024-02-19,Antibiotic_A,80,1,0
2024-02-20,Antibiotic_A,81,1,0
2024-02-21,Antibiotic_A,86,1,0
2024-02-22,Antibiotic_A,88,1,0
2024-02-23,Antibiotic_A,61,0,0
2024-02-24,Antibiotic_A,55,0,0
2024-02-25,Antibiotic_A,77,1,0
2024-02-26,Antibiotic_A,78,1,0
2024-02-27,Antibiotic_A,76,1,0
2024-02-28,Antibiotic_A,82,1,0
2024-02-29,Antibiotic_A,78,1,0
2024-03-01,Antibiotic_A,77,1,0
2024-03-02,Antibiotic_A,73,1,0
2024-03-03,Antibiotic_A,73,1,0
2024-03-04,Antibiotic_A,84,1,0
2024-03-05,Antibiotic_A,66,0,0
2024-03-06,Antibiotic_A,69,0,0
2024-03-07,Antibiotic_A,61,0,0
2024-03-08,Antibiotic_A,57,0,0
2024-03-09,Antibiotic_A,61,0,0
2024-03-10,Antibiotic_A,64,0,0
2024-03-11,Antibiotic_A,82,1,0
2024-03-12,Antibiotic_A,81,1,0
2024-03-13,Antibiotic_A,77,1,0
2024-03-14,Antibiotic_A,81,1,0
2024-03-15,Antibiotic_A,80,1,0
2024-03-16,Antibiotic_A,73,1,0
2024-03-17,Antibiotic_A,68,1,0
2024-03-18,Antibiotic_A,85,1,0
2024-03-19,Antibiotic_A,82,1,0
2024-03-20,Antibiotic_A,68,0,0
2024-03-21,Antibiotic_A,68,0,0
2024-03-22,Antibiotic_A,68,1,0
2024-03-23,Antibiotic_A,77,1,0
2024-03-24,Antibiotic_A,74,1,0
2024-03-25,Antibiotic_A,79,1,0
2024-03-26,Antibiotic_A,90,1,0
2024-03-27,Antibiotic_A,84,1,0
2024-03-28,Antibiotic_A,63,0,0
2024-03-29,Antibiotic_A,63,0,0
2024-03-30,Antibiotic_A,60,0,0
2024-03-31,Antibiotic_A,58,0,0
2024-04-01,Antibiotic_A,83,1,0
2024-04-02,Antibiotic_A,83,1,0
2024-04-03,Antibiotic_A,73,1,0
2024-04-04,Antibiotic_A,74,1,0
2024-04-05,Antibiotic_A,81,1,0
2024-04-06,Antibiotic_A,68,1,0
2024-04-07,Antibiotic_A,59,0,0
2024-04-08,Antibiotic_A,64,0,0
2024-04-09,Antibiotic_A,64,0,0
2024-04-10,Antibiotic_A,69,0,0
2024-04-11,Antibiotic_A,62,0,0
2024-04-12,Antibiotic_A,60,0,0
2024-04-13,Antibiotic_A,56,0,0
2024-04-14,Antibiotic_A,77,1,0
2024-04-15,Antibiotic_A,64,1,0
2024-04-16,Antibiotic_A,78,1,0
2024-04-17,Antibiotic_A,83,1,0
2024-04-18,Antibiotic_A,84,1,0
2024-04-19,Antibiotic_A,83,1,0
2024-04-20,Antibiotic_A,64,1,0
2024-04-21,Antibiotic_A,80,1,0
2024-04-22,Antibiotic_A,71,1,0
2024-04-23,Antibiotic_A,86,1,0
2024-04-24,Antibiotic_A,70,0,0
2024-04-25,Antibiotic_A,63,0,0
2024-04-26,Antibiotic_A,62,0,0
2024-04-27,Antibiotic_A,66,0,0
2024-04-28,Antibiotic_A,60,0,0
2024-04-29,Antibiotic_A,67,0,0
2024-04-30,Antibiotic_A,67,0,0
2024-05-01,Antibiotic_A,64,0,0
2024-05-02,Antibiotic_A,65,0,0
2024-05-03,Antibiotic_A,59,0,0
2024-05-04,Antibiotic_A,55,0,0
2024-05-05,Antibiotic_A,58,0,0
2024-05-06,Antibiotic_A,61,0,0
2024-05-07,Antibiotic_A,63,0,0
2024-05-08,Antibiotic_A,75,0,0
2024-05-09,Antibiotic_A,66,0,0
2024-05-10,Antibiotic_A,60,0,0
2024-05-11,Antibiotic_A,57,0,0
2024-05-12,Antibiotic_A,74,1,0
2024-05-13,Antibiotic_A,81,1,0
2024-05-14,Antibiotic_A,80,1,0
2024-05-15,Antibiotic_A,92,1,0
2024-05-16,Antibiotic_A,82,1,0
2024-05-17,Antibiotic_A,60,0,0
2024-05-18,Antibiotic_A,58,0,0
2024-05-19,Antibiotic_A,60,0,0
2024-05-20,Antibiotic_A,60,0,0
2024-05-21,Antibiotic_A,59,0,0
2024-05-22,Antibiotic_A,65,0,0
2024-05-23,Antibiotic_A,66,0,0
2024-05-24,Antibiotic_A,61,0,0
2024-05-25,Antibiotic_A,60,0,0
2024-05-26,Antibiotic_A,56,0,0
2024-05-27,Antibiotic_A,66,0,0
2024-05-28,Antibiotic_A,65,0,0
2024-05-29,Antibiotic_A,67,0,0
2024-05-30,Antibiotic_A,66,0,0
2024-05-31,Antibiotic_A,54,0,0
2024-06-01,Antibiotic_A,53,0,0
2024-06-02,Antibiotic_A,53,0,0
2024-06-03,Antibiotic_A,64,0,0
2024-06-04,Antibiotic_A,63,0,0
2024-06-05,Antibiotic_A,71,0,0
2024-06-06,Antibiotic_A,62,0,0
2024-06-07,Antibiotic_A,54,0,0
2024-06-08,Antibiotic_A,53,0,0
2024-06-09,Antibiotic_A,56,0,0
2024-06-10,Antibiotic_A,61,0,0
2024-06-11,Antibiotic_A,61,0,0
2024-06-12,Antibiotic_A,66,0,0
2024-06-13,Antibiotic_A,64,0,0
2024-06-14,Antibiotic_A,55,0,0
2024-06-15,Antibiotic_A,61,0,0
2024-06-16,Antibiotic_A,54,0,0
2024-06-17,Antibiotic_A,56,0,0
2024-06-18,Antibiotic_A,59,0,0
2024-06-19,Antibiotic_A,68,0,0
2024-06-20,Antibiotic_A,61,0,0
2024-06-21,Antibiotic_A,55,0,0
2024-06-22,Antibiotic_A,50,0,0
2024-06-23,Antibiotic_A,54,0,0
2024-06-24,Antibiotic_A,66,0,0
2024-06-25,Antibiotic_A,56,0,0
2024-06-26,Antibiotic_A,62,0,0
2024-06-27,Antibiotic_A,66,0,0
2024-06-28,Antibiotic_A,60,0,0
2024-06-29,Antibiotic_A,52,0,0
2024-06-30,Antibiotic_A,55,0,0
2024-07-01,Antibiotic_A,60,0,0
2024-07-02,Antibiotic_A,63,0,0
2024-07-03,Antibiotic_A,68,0,0
2024-07-04,Antibiotic_A,61,0,0
2024-07-05,Antibiotic_A,59,0,0
2024-07-06,Antibiotic_A,54,0,0
2024-07-07,Antibiotic_A,48,0,0
2024-07-08,Antibiotic_A,54,0,0
2024-07-09,Antibiotic_A,59,0,0
2024-07-10,Antibiotic_A,62,0,0
2024-07-11,Antibiotic_A,66,0,0
2024-07-12,Antibiotic_A,56,0,0
2024-07-13,Antibiotic_A,52,0,0
2024-07-14,Antibiotic_A,57,0,0
2024-07-15,Antibiotic_A,53,0,0
2024-07-16,Antibiotic_A,71,1,0
2024-07-17,Antibiotic_A,66,1,0
2024-07-18,Antibiotic_A,72,1,0
2024-07-19,Antibiotic_A,75,1,0
2024-07-20,Antibiotic_A,65,1,0
2024-07-21,Antibiotic_A,71,1,0
2024-07-22,Antibiotic_A,78,1,0
2024-07-23,Antibiotic_A,76,1,0
2024-07-24,Antibiotic_A,75,1,0
2024-07-25,Antibiotic_A,79,1,0
2024-07-26,Antibiotic_A,62,1,0
2024-07-27,Antibiotic_A,59,1,0
2024-07-28,Antibiotic_A,71,1,0
2024-07-29,Antibiotic_A,66,1,0
2024-07-30,Antibiotic_A,65,0,0
2024-07-31,Antibiotic_A,63,0,0
2024-08-01,Antibiotic_A,59,0,0
2024-08-02,Antibiotic_A,49,0,0
2024-08-03,Antibiotic_A,49,0,0
2024-08-04,Antibiotic_A,52,0,0
2024-08-05,Antibiotic_A,55,0,0
2024-08-06,Antibiotic_A,55,0,0
2024-08-07,Antibiotic_A,57,0,0
2024-08-08,Antibiotic_A,57,0,0
2024-08-09,Antibiotic_A,50,0,0
2024-08-10,Antibiotic_A,55,0,0
2024-08-11,Antibiotic_A,53,0,0
2024-08-12,Antibiotic_A,53,0,0
2024-08-13,Antibiotic_A,63,0,0
2024-08-14,Antibiotic_A,63,0,0
2024-08-15,Antibiotic_A,58,0,0
2024-08-16,Antibiotic_A,53,0,0
2024-08-17,Antibiotic_A,49,0,0
2024-08-18,Antibiotic_A,50,0,0
2024-08-19,Antibiotic_A,51,0,0
2024-08-20,Antibiotic_A,63,0,0
2024-08-21,Antibiotic_A,58,0,0
2024-08-22,Antibiotic_A,57,0,0
2024-08-23,Antibiotic_A,50,0,0
2024-08-24,Antibiotic_A,49,0,0
2024-08-25,Antibiotic_A,59,0,0
2024-08-26,Antibiotic_A,53,0,0
2024-08-27,Antibiotic_A,63,0,0
2024-08-28,Antibiotic_A,59,0,0
2024-08-29,Antibiotic_A,59,0,0
2024-08-30,Antibiotic_A,56,0,0
2024-08-31,Antibiotic_A,50,0,0
2024-09-01,Antibiotic_A,50,0,0
2024-09-02,Antibiotic_A,54,0,0
2024-09-03,Antibiotic_A,58,0,0
2024-09-04,Antibiotic_A,65,0,0
2024-09-05,Antibiotic_A,52,0,0
2024-09-06,Antibiotic_A,47,0,0
2024-09-07,Antibiotic_A,44,0,0
2024-09-08,Antibiotic_A,48,0,0
2024-09-09,Antibiotic_A,56,0,0
2024-09-10,Antibiotic_A,60,0,0
2024-09-11,Antibiotic_A,57,0,0
2024-09-12,Antibiotic_A,56,0,0
2024-09-13,Antibiotic_A,49,0,0
2024-09-14,Antibiotic_A,46,0,0
2024-09-15,Antibiotic_A,52,0,0
2024-09-16,Antibiotic_A,57,0,0
2024-09-17,Antibiotic_A,57,0,0
2024-09-18,Antibiotic_A,64,0,0
2024-09-19,Antibiotic_A,59,0,0
2024-09-20,Antibiotic_A,57,0,0
2024-09-21,Antibiotic_A,48,0,0
2024-09-22,Antibiotic_A,55,0,0
